C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS
C115_G2;1657205065620;1661188657800;26;343;10579;85;589;248;ok
C115_G2;1657205065620;1661188660180;26;343;10580;85;589;248;ok
C115_G2;1657205065620;1661188681600;26;343;10581;85;589;248;ok
C115_G2;1657205065620;1661188711180;26;343;10582;85;589;248;ok
C115_G2;1657205065620;1661188714920;26;343;10583;85;589;248;ok
C115_G2;1657205065620;1661188742460;26;343;10584;85;589;248;ok
C115_G2;1657205065620;1661188777140;26;343;10585;85;589;248;ok
C115_G2;1657205065620;1661188797540;26;343;10586;85;589;248;ok
C115_G2;1657205065620;1661188812160;26;343;10587;85;589;248;ok
C115_G2;1657205065620;1661188849580;26;343;10588;85;589;248;ok
C115_G2;1657205065620;1661188867940;26;343;10589;85;589;248;ok
C115_G2;1657205065620;1661188893100;26;343;10590;85;589;248;ok
C115_G2;1657205065620;1661188907380;26;343;10591;85;589;248;ok
C115_G2;1657205065620;1661188917920;26;343;10592;85;589;248;ok
C115_G2;1657205065620;1661188944780;26;343;10593;85;589;248;ok
C115_G2;1657205065620;1661188950560;26;343;10594;85;589;248;ok
C115_G2;1657205065620;1661188955660;26;343;10595;85;589;248;ok
C115_G2;1657205065620;1661188973680;26;343;10596;85;589;248;ok
C115_G2;1657205065620;1661188992380;26;343;10597;85;589;248;ok
C115_G2;1657205065620;1661188995440;26;343;10598;85;589;248;ok
C115_G2;1657205065620;1661189003600;26;343;10598;85;590;248;ok
C115_G2;1657205065620;1661189011760;26;343;10599;85;590;248;ok
C115_G2;1657205065620;1661189019920;26;343;10600;85;590;248;ok
C115_G2;1657205065620;1661189022980;26;343;10601;85;590;248;ok
C115_G2;1657205065620;1661189045080;26;343;10602;85;590;248;ok
C115_G2;1657205065620;1661189056640;26;343;10603;85;590;248;ok
C115_G2;1657205065620;1661189067520;26;343;10604;85;590;248;ok
C115_G2;1657205065620;1661189110360;26;343;10605;85;590;248;ok
C115_G2;1657205065620;1661189112400;26;343;10606;85;590;248;ok
C115_G2;1657205065620;1661189130420;26;343;10607;85;590;248;ok
C115_G2;1657205065620;1661189150140;26;343;10608;85;590;248;ok
C115_G2;1657205065620;1661189160340;26;343;10609;85;590;248;ok
C115_G2;1657205065620;1661189164080;26;343;10610;85;590;248;ok
C115_G2;1657205065620;1661189227320;26;343;10611;85;590;248;ok
C115_G2;1657205065620;1661189255540;26;343;10612;85;590;248;ok
C115_G2;1657205065620;1661189281380;26;344;10612;85;590;248;ok
C115_G2;1657205065620;1661189286480;26;345;10612;85;590;248;ok
C115_G2;1657205065620;1661189287160;26;344;10612;85;590;248;ok
C115_G2;1657205065620;1661189292600;26;344;10613;85;590;248;ok
C115_G2;1657205065620;1661189295320;26;344;10614;85;590;248;ok
C115_G2;1657205065620;1661189298720;26;344;10615;85;590;248;ok
C115_G2;1657205065620;1661189300760;26;344;10616;85;590;248;ok
C115_G2;1657205065620;1661189303820;26;344;10617;85;590;248;ok
C115_G2;1657205065620;1661189328640;26;344;10618;85;590;248;ok
C115_G2;1657205065620;1661189402080;26;344;10619;85;590;248;ok
C115_G2;1657205065620;1661189434040;26;344;10620;85;590;248;ok
C115_G2;1657205065620;1661189440160;26;344;10620;85;591;248;ok
C115_G2;1657205065620;1661189454100;26;344;10621;85;591;248;ok
C115_G2;1657205065620;1661189529920;26;344;10622;85;591;248;ok
C115_G2;1657205065620;1661189531960;26;344;10623;85;591;248;ok
C115_G2;1657205065620;1661189534680;26;344;10624;85;591;248;ok
C115_G2;1657205065620;1661189538420;26;344;10625;85;591;248;ok
C115_G2;1657205065620;1661189568340;26;344;10626;85;591;248;ok
C115_G2;1657205065620;1661189572760;26;344;10627;85;591;248;ok
C115_G2;1657205065620;1661189578540;26;344;10628;85;591;248;ok
C115_G2;1657205065620;1661189583300;26;344;10629;85;591;248;ok
C115_G2;1657205065620;1661189608460;26;344;10629;85;591;249;ok
C115_G2;1657205065620;1661189631580;26;344;10630;85;591;249;ok
C115_G2;1657205065620;1661189753300;26;344;10631;85;591;249;ok
C115_G2;1657205065620;1661189773700;26;344;10632;85;591;249;ok
C115_G2;1657205065620;1661189798180;26;344;10633;85;591;249;ok
C115_G2;1657205065620;1661189825720;26;344;10634;85;591;249;ok
C115_G2;1657205065620;1661189848160;26;344;10635;85;591;249;ok
C115_G2;1657205065620;1661189892700;26;344;10636;85;591;249;ok
C115_G2;1657205065620;1661189897460;26;344;10637;85;591;249;ok
C115_G2;1657205065620;1661189911740;26;344;10637;85;592;249;ok
C115_G2;1657205065620;1661189912080;26;344;10637;85;591;249;ok
C115_G2;1657205065620;1661189912420;26;344;10637;85;592;249;ok
C115_G2;1657205065620;1661189912760;26;345;10637;85;591;249;ok
C115_G2;1657205065620;1661189931460;26;345;10637;85;592;249;ok
C115_G2;1657205065620;1661189940980;26;345;10638;85;592;249;ok
C115_G2;1657205065620;1661189959000;26;345;10639;85;592;249;ok
C115_G2;1657205065620;1661190006260;26;345;10640;85;592;249;ok
C115_G2;1657205065620;1661190023940;26;345;10641;85;592;249;ok
C115_G2;1657205065620;1661190046040;26;345;10642;85;592;249;ok
C115_G2;1657205065620;1661190049440;26;345;10643;85;592;249;ok
C115_G2;1657205065620;1661190063040;26;345;10644;85;592;249;ok
C115_G2;1657205065620;1661190063380;26;345;10643;85;592;249;ok
C115_G2;1657205065620;1661190064060;26;345;10644;85;592;249;ok
C115_G2;1657205065620;1661190085820;26;345;10644;85;593;249;ok
C115_G2;1657205065620;1661190104520;26;345;10645;85;593;249;ok
C115_G2;1657205065620;1661190120840;26;345;10645;85;594;249;ok
C115_G2;1657205065620;1661190160960;26;345;10646;85;594;249;ok
C115_G2;1657205065620;1661190168780;26;345;10647;85;594;249;ok
C115_G2;1657205065620;1661190181360;26;345;10648;85;594;249;ok
C115_G2;1657205065620;1661190187820;26;345;10649;85;594;249;ok
C115_G2;1657205065620;1661190213660;26;345;10650;85;594;249;ok
C115_G2;1657205065620;1661190264340;26;346;10650;85;594;249;ok
C115_G2;1657205065620;1661190268760;26;345;10650;85;594;249;ok
C115_G2;1657205065620;1661190366000;26;345;10651;85;594;249;ok
C115_G2;1657205065620;1661190397280;26;345;10652;85;594;249;ok
C115_G2;1657205065620;1661190398640;26;345;10652;85;594;250;ok
C115_G2;1657205065620;1661190402720;26;345;10653;85;594;250;ok
C115_G2;1657205065620;1661190430600;26;345;10654;85;594;250;ok
C115_G2;1657205065620;1661190571700;26;345;10655;85;594;250;ok
C115_G2;1657205065620;1661190633580;26;345;10656;85;594;250;ok
C115_G2;1657205065620;1661190635960;26;345;10657;85;594;250;ok
C115_G2;1657205065620;1661190654320;26;345;10658;85;594;250;ok
C115_G2;1657205065620;1661190671320;26;345;10658;85;595;250;ok
C115_G2;1657205065620;1661190764140;26;345;10659;85;595;250;ok
C115_G2;1657205065620;1661190767880;26;345;10660;85;595;250;ok
C115_G2;1657205065620;1661190771280;26;345;10661;85;595;250;ok
C115_G2;1657205065620;1661190773660;26;345;10662;85;595;250;ok
C115_G2;1657205065620;1661190783860;26;345;10663;85;595;250;ok
C115_G2;1657205065620;1661190823980;26;345;10664;85;595;250;ok
C115_G2;1657205065620;1661190840300;26;345;10665;85;595;250;ok
C115_G2;1657205065620;1661190884840;26;345;10666;85;595;250;ok
C115_G2;1657205065620;1661190907620;26;345;10667;85;595;250;ok
C115_G2;1657205065620;1661190909660;26;345;10668;85;595;250;ok
C115_G2;1657205065620;1661190925640;26;345;10669;85;595;250;ok
C115_G2;1657205065620;1661190929380;26;345;10670;85;595;250;ok
C115_G2;1657205065620;1661190945020;26;345;10671;85;595;250;ok
C115_G2;1657205065620;1661190957940;26;345;10672;85;595;250;ok
C115_G2;1657205065620;1661190960660;26;345;10673;85;595;250;ok
C115_G2;1657205065620;1661190985820;26;345;10674;85;595;250;ok
C115_G2;1657205065620;1661190995000;26;345;10675;85;595;250;ok
C115_G2;1657205065620;1661191003500;26;345;10676;85;595;250;ok
C115_G2;1657205065620;1661191010980;26;345;10676;85;596;250;ok
C115_G2;1657205065620;1661191029000;26;345;10677;85;596;250;ok
C115_G2;1657205065620;1661191082380;26;345;10678;85;596;250;ok
C115_G2;1657205065620;1661191085440;26;345;10679;85;596;250;ok
C115_G2;1657205065620;1661191098700;26;345;10680;85;596;250;ok
C115_G2;1657205065620;1661191142900;26;345;10681;85;596;250;ok
C115_G2;1657205065620;1661191181660;26;345;10681;85;597;250;ok
C115_G2;1657205065620;1661191193900;26;345;10682;85;597;250;ok
C115_G2;1657205065620;1661191197640;26;345;10683;85;597;250;ok
C115_G2;1657205065620;1661191219060;26;345;10684;85;597;250;ok
C115_G2;1657205065620;1661191226200;26;345;10685;85;597;250;ok
C115_G2;1657205065620;1661191226540;26;345;10684;85;597;250;ok
C115_G2;1657205065620;1661191228920;26;345;10685;85;597;250;ok
C115_G2;1657205065620;1661191256800;26;345;10686;85;597;250;ok
C115_G2;1657205065620;1661191289440;26;345;10687;85;597;250;ok
C115_G2;1657205065620;1661191298960;26;345;10688;85;597;250;ok
C115_G2;1657205065620;1661191301000;26;345;10689;85;597;250;ok
C115_G2;1657205065620;1661191304060;26;345;10690;85;597;250;ok
C115_G2;1657205065620;1661191313240;26;345;10691;85;597;250;ok
C115_G2;1657205065620;1661191334660;26;345;10692;85;597;250;ok
C115_G2;1657205065620;1661191337040;26;345;10692;85;598;250;ok
C115_G2;1657205065620;1661191347580;26;345;10693;85;598;250;ok
C115_G2;1657205065620;1661191417960;26;345;10694;85;598;250;ok
C115_G2;1657205065620;1661191431900;26;345;10695;85;598;250;ok
C115_G2;1657205065620;1661191433940;26;345;10695;85;598;251;ok
C115_G2;1657205065620;1661191435640;26;346;10695;85;598;251;ok
C115_G2;1657205065620;1661191452300;26;346;10696;85;598;251;ok
C115_G2;1657205065620;1661191477460;26;346;10697;85;598;251;ok
C115_G2;1657205065620;1661191495480;26;346;10698;85;598;251;ok
C115_G2;1657205065620;1661191524380;26;346;10699;85;598;251;ok
C115_G2;1657205065620;1661191601220;26;346;10700;85;598;251;ok
C115_G2;1657205065620;1661191634220;26;346;10701;85;598;251;ok
C115_G2;1657205065620;1661191636260;26;346;10701;85;599;251;ok
C115_G2;1657205065620;1661191714120;26;346;10702;85;599;251;ok
C115_G2;1657205065620;1661191717180;26;346;10703;85;599;251;ok
C115_G2;1657205065620;1661191736560;26;346;10704;85;599;251;ok
C115_G2;1657205065620;1661191773620;26;346;10705;85;599;251;ok
C115_G2;1657205065620;1661191787560;26;346;10706;85;599;251;ok
C115_G2;1657205065620;1661191790280;26;346;10707;85;599;251;ok
C115_G2;1657205065620;1661191793680;26;346;10708;85;599;251;ok
C115_G2;1657205065620;1661191819860;26;346;10709;85;599;251;ok
C115_G2;1657205065620;1661191924920;26;346;10710;85;599;251;ok
C115_G2;1657205065620;1661191928660;26;346;10710;85;599;252;ok
C115_G2;1657205065620;1661191931040;26;346;10711;85;599;252;ok
C115_G2;1657205065620;1661191936480;26;347;10711;85;599;252;ok
C115_G2;1657205065620;1661191945320;26;347;10712;85;599;252;ok
C115_G2;1657205065620;1661191977960;26;347;10713;85;599;252;ok
C115_G2;1657205065620;1661191980000;26;347;10714;85;599;252;ok
C115_G2;1657205065620;1661191984080;26;347;10715;85;599;252;ok
C115_G2;1657205065620;1661191986800;26;347;10716;85;599;252;ok
C115_G2;1657205065620;1661192033720;26;347;10717;85;599;252;ok
C115_G2;1657205065620;1661192068060;26;347;10718;85;599;252;ok
C115_G2;1657205065620;1661192070440;26;347;10719;85;599;252;ok
C115_G2;1657205065620;1661192084040;26;347;10720;85;599;252;ok
C115_G2;1657205065620;1661192129600;26;347;10721;85;599;252;ok
C115_G2;1657205065620;1661192151020;26;347;10722;85;599;252;ok
C115_G2;1657205065620;1661192171420;26;347;10723;85;599;252;ok
C115_G2;1657205065620;1661192181960;26;347;10724;85;599;252;ok
C115_G2;1657205065620;1661192184340;26;347;10725;85;599;252;ok
C115_G2;1657205065620;1661192192160;26;347;10725;85;600;252;ok
C115_G2;1657205065620;1661192194540;26;347;10726;85;600;252;ok
C115_G2;1657205065620;1661192203720;26;347;10727;85;600;252;ok
C115_G2;1657205065620;1661192222420;26;347;10728;85;600;252;ok
C115_G2;1657205065620;1661192226160;26;347;10729;85;600;252;ok
C115_G2;1657205065620;1661192258460;26;347;10730;85;600;252;ok
C115_G2;1657205065620;1661192260160;26;347;10730;85;600;253;ok
C115_G2;1657205065620;1661192274780;26;347;10731;85;600;253;ok
C115_G2;1657205065620;1661192291100;26;347;10732;85;600;253;ok
C115_G2;1657205065620;1661192294160;26;347;10733;85;600;253;ok
C115_G2;1657205065620;1661192306400;26;347;10734;85;600;253;ok
C115_G2;1657205065620;1661192343460;26;347;10735;85;600;253;ok
C115_G2;1657205065620;1661192350600;26;347;10736;85;600;253;ok
C115_G2;1657205065620;1661192384260;26;347;10737;85;600;253;ok
C115_G2;1657205065620;1661192386980;26;347;10738;85;600;253;ok
C115_G2;1657205065620;1661192425060;26;347;10738;85;601;253;ok
C115_G2;1657205065620;1661192428120;26;347;10739;85;601;253;ok
C115_G2;1657205065620;1661192437640;26;347;10740;85;601;253;ok
C115_G2;1657205065620;1661192451920;26;347;10741;85;601;253;ok
C115_G2;1657205065620;1661192471300;26;347;10742;85;601;253;ok
C115_G2;1657205065620;1661192483200;26;347;10743;85;601;253;ok
C115_G2;1657205065620;1661192485580;26;347;10744;85;601;253;ok
C115_G2;1657205065620;1661192575340;26;347;10745;85;601;253;ok
C115_G2;1657205065620;1661192586560;26;347;10746;85;601;253;ok
C115_G2;1657205065620;1661192598120;26;347;10747;85;601;253;ok
C115_G2;1657205065620;1661192611720;26;347;10748;85;601;253;ok
C115_G2;1657205065620;1661192621240;26;347;10749;85;601;253;ok
C115_G2;1657205065620;1661192683460;26;347;10750;85;601;253;ok
C115_G2;1657205065620;1661192695360;26;347;10751;85;601;253;ok
C115_G2;1657205065620;1661192740920;26;347;10752;85;601;253;ok
C115_G2;1657205065620;1661192765400;26;347;10753;85;601;253;ok
C115_G2;1657205065620;1661192866380;26;347;10754;85;601;253;ok
C115_G2;1657205065620;1661192871480;26;347;10755;85;601;253;ok
C115_G2;1657205065620;1661192886780;26;347;10756;85;601;253;ok
C115_G2;1657205065620;1661192891880;26;347;10757;85;601;253;ok
C115_G2;1657205065620;1661192913640;26;347;10758;85;601;253;ok
C115_G2;1657205065620;1661192923840;26;347;10758;85;601;254;ok
C115_G2;1657205065620;1661192927920;26;347;10759;85;601;254;ok
C115_G2;1657205065620;1661192935400;26;347;10760;85;601;254;ok
C115_G2;1657205065620;1661192977220;26;347;10761;85;601;254;ok
C115_G2;1657205065620;1661192999000;26;347;10762;85;601;254;ok
C115_G2;1657205065620;1661193020080;26;347;10763;85;601;254;ok
C115_G2;1657205065620;1661193060200;26;347;10764;85;601;254;ok
C115_G2;1657205065620;1661193066320;26;347;10765;85;601;254;ok
C115_G2;1657205065620;1661193114600;26;347;10766;85;601;254;ok
C115_G2;1657205065620;1661193205040;26;347;10767;85;601;254;ok
C115_G2;1657205065620;1661193221020;26;347;10768;85;601;254;ok
C115_G2;1657205065620;1661193261820;26;347;10769;85;601;254;ok
C115_G2;1657205065620;1661193272700;26;347;10770;85;601;254;ok
C115_G2;1657205065620;1661193277800;26;347;10771;85;601;254;ok
C115_G2;1657205065620;1661193291740;26;347;10772;85;601;254;ok
C115_G2;1657205065620;1661193294800;26;347;10773;85;601;254;ok
C115_G2;1657205065620;1661193308740;26;347;10774;85;601;254;ok
C115_G2;1657205065620;1661193312480;26;347;10775;85;601;254;ok
C115_G2;1657205065620;1661193354980;26;347;10776;85;601;254;ok
C115_G2;1657205065620;1661193382860;26;347;10777;85;601;254;ok
C115_G2;1657205065620;1661193385580;26;347;10777;85;602;254;ok
C115_G2;1657205065620;1661193389660;26;347;10778;85;602;254;ok
C115_G2;1657205065620;1661193408020;26;347;10779;85;602;254;ok
C115_G2;1657205065620;1661193417200;26;347;10780;85;602;254;ok
C115_G2;1657205065620;1661193419580;26;347;10781;85;602;254;ok
C115_G2;1657205065620;1661193421620;26;347;10782;85;602;254;ok
C115_G2;1657205065620;1661193423320;26;347;10783;85;602;254;ok
C115_G2;1657205065620;1661193431480;26;347;10784;85;602;254;ok
C115_G2;1657205065620;1661193439300;26;347;10785;85;602;254;ok
C115_G2;1657205065620;1661193452900;26;347;10786;85;602;254;ok
C115_G2;1657205065620;1661193458000;26;347;10786;85;602;255;ok
C115_G2;1657205065620;1661193518180;26;347;10787;85;602;255;ok
C115_G2;1657205065620;1661193553880;26;347;10788;85;602;255;ok
C115_G2;1657205065620;1661193559320;26;347;10789;85;602;255;ok
C115_G2;1657205065620;1661193581760;26;347;10790;85;602;255;ok
C115_G2;1657205065620;1661193595700;26;347;10791;85;602;255;ok
C115_G2;1657205065620;1661193615080;26;347;10792;85;602;255;ok
C115_G2;1657205065620;1661193737480;26;347;10793;85;602;255;ok
C115_G2;1657205065620;1661193805480;26;347;10794;85;602;255;ok
C115_G2;1657205065620;1661193806500;26;347;10793;85;602;255;ok
C115_G2;1657205065620;1661193896260;26;347;10794;85;602;255;ok
C115_G2;1657205065620;1661193898980;26;347;10793;85;602;255;ok
C115_G2;1657205065620;1661193929580;26;347;10794;85;602;255;ok
C115_G2;1657205065620;1661193952700;26;347;10794;85;603;255;ok
C115_G2;1657205065620;1661193966640;26;347;10795;85;603;255;ok
C115_G2;1657205065620;1661193979900;26;347;10796;85;603;255;ok
C115_G2;1657205065620;1661193985340;26;347;10797;85;603;255;ok
C115_G2;1657205065620;1661194082920;26;347;10798;85;603;255;ok
C115_G2;1657205065620;1661194091420;26;347;10799;85;603;255;ok
C115_G2;1657205065620;1661194111140;26;347;10800;85;603;255;ok
C115_G2;1657205065620;1661194131540;26;347;10801;85;603;255;ok
C115_G2;1657205065620;1661194151600;26;347;10802;85;603;255;ok
C115_G2;1657205065620;1661194209400;26;347;10803;85;603;255;ok
C115_G2;1657205065620;1661194212120;26;347;10804;85;603;255;ok
C115_G2;1657205065620;1661194216200;26;347;10805;85;603;255;ok
C115_G2;1657205065620;1661194285900;26;347;10806;85;603;255;ok
C115_G2;1657205065620;1661194301880;26;347;10807;85;603;255;ok
C115_G2;1657205065620;1661194346780;26;347;10808;85;603;255;ok
C115_G2;1657205065620;1661194375000;26;347;10809;85;603;255;ok
C115_G2;1657205065620;1661194397780;26;347;10810;85;603;255;ok
C115_G2;1657205065620;1661194402880;26;347;10811;85;603;255;ok
C115_G2;1657205065620;1661194427700;26;347;10812;85;603;255;ok
C115_G2;1657205065620;1661194430420;26;347;10813;85;603;255;ok
C115_G2;1657205065620;1661194458640;26;347;10814;85;603;255;ok
C115_G2;1657205065620;1661194476660;26;347;10815;85;603;255;ok
C115_G2;1657205065620;1661194480740;26;347;10816;85;603;255;ok
C115_G2;1657205065620;1661194494000;26;347;10817;85;603;255;ok
C115_G2;1657205065620;1661194505220;26;347;10817;85;604;255;ok
C115_G2;1657205065620;1661194606200;26;347;10818;85;604;255;ok
C115_G2;1657205065620;1661194650400;26;347;10819;85;604;255;ok
C115_G2;1657205065620;1661194673180;26;347;10820;85;604;255;ok
C115_G2;1657205065620;1661194710920;26;347;10821;85;604;255;ok
C115_G2;1657205065620;1661194713640;26;347;10822;85;604;255;ok
C115_G2;1657205065620;1661194732000;26;347;10823;85;604;255;ok
C115_G2;1657205065620;1661194735740;26;347;10824;85;604;255;ok
C115_G2;1657205065620;1661194737780;26;347;10825;85;604;255;ok
C115_G2;1657205065620;1661194739820;26;347;10825;85;604;256;ok
C115_G2;1657205065620;1661194748320;26;347;10826;85;604;256;ok
C115_G2;1657205065620;1661194766000;26;347;10827;85;604;256;ok
C115_G2;1657205065620;1661194771440;26;347;10828;85;604;256;ok
C115_G2;1657205065620;1661194790480;26;347;10829;85;604;256;ok
C115_G2;1657205065620;1661194832980;26;347;10830;85;604;256;ok
C115_G2;1657205065620;1661194873440;26;347;10831;85;604;256;ok
C115_G2;1657205065620;1661194929200;26;347;10832;85;604;256;ok
C115_G2;1657205065620;1661195001960;26;347;10833;85;604;256;ok
C115_G2;1657205065620;1661195025420;26;347;10834;85;604;256;ok
C115_G2;1657205065620;1661195041060;26;347;10834;85;605;256;ok
C115_G2;1657205065620;1661195045480;26;347;10835;85;605;256;ok
C115_G2;1657205065620;1661195060780;26;347;10836;85;605;256;ok
C115_G2;1657205065620;1661195062820;26;347;10837;85;605;256;ok
C115_G2;1657205065620;1661195089680;26;347;10838;85;605;256;ok
C115_G2;1657205065620;1661195093760;26;347;10839;85;605;256;ok
C115_G2;1657205065620;1661195145780;26;347;10840;85;605;256;ok
C115_G2;1657205065620;1661195175700;26;347;10841;85;605;256;ok
C115_G2;1657205065620;1661195211400;26;347;10842;85;605;256;ok
C115_G2;1657205065620;1661195233160;26;347;10843;85;605;256;ok
C115_G2;1657205065620;1661195241660;26;347;10844;85;605;256;ok
C115_G2;1657205065620;1661195249480;26;347;10845;85;605;256;ok
C115_G2;1657205065620;1661195254240;26;347;10846;85;605;256;ok
C115_G2;1657205065620;1661195261040;26;347;10847;85;605;256;ok
C115_G2;1657205065620;1661195261380;26;347;10846;85;605;256;ok
C115_G2;1657205065620;1661195261720;26;347;10847;85;605;256;ok
C115_G2;1657205065620;1661195262060;26;347;10846;85;605;256;ok
