C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS
C115_G3;1657205065620;1665308993400;246;1961;56590;483;1481;1268;ok
C115_G3;1657205065620;1665309003920;246;1961;56591;483;1481;1268;ok
C115_G3;1657205065620;1665309121360;246;1961;56592;483;1481;1268;ok
C115_G3;1657205065620;1665309199280;246;1961;56593;483;1481;1268;ok
C115_G3;1657205065620;1665309200720;246;1961;56594;483;1481;1268;ok
C115_G3;1657205065620;1665309207320;246;1961;56594;484;1481;1268;ok
C115_G3;1657205065620;1665309219000;246;1961;56595;484;1481;1268;ok
C115_G3;1657205065620;1665309225700;246;1961;56596;484;1481;1268;ok
C115_G3;1657205065620;1665309239020;246;1961;56597;484;1481;1268;ok
C115_G3;1657205065620;1665309271600;246;1961;56598;484;1481;1268;ok
C115_G3;1657205065620;1665309304460;246;1961;56599;484;1481;1268;ok
C115_G3;1657205065620;1665309330000;246;1961;56600;484;1481;1268;ok
C115_G3;1657205065620;1665309340820;246;1961;56601;484;1481;1268;ok
C115_G3;1657205065620;1665309398860;246;1961;56602;484;1481;1268;ok
C115_G3;1657205065620;1665309493880;246;1961;56603;484;1481;1268;ok
C115_G3;1657205065620;1665309511580;246;1961;56604;484;1481;1268;ok
C115_G3;1657205065620;1665309567120;246;1961;56605;484;1481;1268;ok
C115_G3;1657205065620;1665309620740;246;1961;56606;484;1481;1268;ok
C115_G3;1657205065620;1665309626000;246;1961;56605;484;1481;1268;ok
C115_G3;1657205065620;1665309628480;246;1961;56606;484;1481;1268;ok
C115_G3;1657205065620;1665309633940;246;1961;56607;484;1481;1268;ok
C115_G3;1657205065620;1665309639040;246;1961;56608;484;1481;1268;ok
C115_G3;1657205065620;1665309685960;246;1961;56609;484;1481;1268;ok
C115_G3;1657205065620;1665309692420;246;1961;56610;484;1481;1268;ok
C115_G3;1657205065620;1665309801760;246;1961;56611;484;1481;1268;ok
C115_G3;1657205065620;1665309824100;246;1961;56612;484;1481;1268;ok
C115_G3;1657205065620;1665309908140;246;1961;56613;484;1481;1268;ok
C115_G3;1657205065620;1665309963560;246;1961;56614;484;1481;1268;ok
C115_G3;1657205065620;1665310060960;246;1961;56615;484;1481;1268;ok
C115_G3;1657205065620;1665310077140;246;1961;56616;484;1481;1268;ok
C115_G3;1657205065620;1665310100720;246;1961;56617;484;1481;1268;ok
C115_G3;1657205065620;1665310177980;246;1961;56618;484;1481;1268;ok
C115_G3;1657205065620;1665310278920;246;1962;56618;484;1481;1268;ok
C115_G3;1657205065620;1665310281780;246;1962;56619;484;1481;1268;ok
C115_G3;1657205065620;1665310326000;246;1962;56620;484;1481;1268;ok
C115_G3;1657205065620;1665310438020;246;1962;56620;485;1481;1268;ok
C115_G3;1657205065620;1665310439280;246;1962;56621;485;1481;1268;ok
C115_G3;1657205065620;1665310590000;246;1962;56622;485;1481;1268;ok
C115_G3;1657205065620;1665310644820;246;1962;56623;485;1481;1268;ok
C115_G3;1657205065620;1665310692460;246;1962;56624;485;1481;1268;ok
C115_G3;1657205065620;1665310705520;246;1962;56625;485;1481;1268;ok
C115_G3;1657205065620;1665310724000;246;1962;56626;485;1481;1268;ok
C115_G3;1657205065620;1665310752000;246;1962;56627;485;1481;1268;ok
C115_G3;1657205065620;1665310810440;246;1962;56627;485;1481;1269;ok
C115_G3;1657205065620;1665310890440;246;1962;56628;485;1481;1269;ok
C115_G3;1657205065620;1665311018020;246;1962;56629;485;1481;1269;ok
C115_G3;1657205065620;1665311126180;246;1962;56631;485;1481;1269;ok
C115_G3;1657205065620;1665311211700;246;1962;56632;485;1481;1269;ok
C115_G3;1657205065620;1665311214320;246;1962;56633;485;1481;1269;ok
C115_G3;1657205065620;1665311299460;246;1962;56634;485;1481;1269;ok
C115_G3;1657205065620;1665311306100;246;1962;56633;485;1481;1269;ok
C115_G3;1657205065620;1665311307540;246;1962;56634;485;1481;1269;ok
C115_G3;1657205065620;1665311420700;247;1962;56634;485;1481;1269;ok
C115_G3;1657205065620;1665311422500;247;1962;56635;485;1481;1269;ok
C115_G3;1657205065620;1665311426420;248;1962;56635;485;1481;1269;ok
C115_G3;1657205065620;1665311427900;248;1962;56636;485;1481;1269;ok
C115_G3;1657205065620;1665311437260;248;1962;56635;485;1481;1269;ok
C115_G3;1657205065620;1665311518640;248;1963;56635;485;1481;1269;ok
C115_G3;1657205065620;1665311534400;248;1963;56636;485;1481;1269;ok
C115_G3;1657205065620;1665311585600;248;1964;56636;485;1481;1269;ok
C115_G3;1657205065620;1665311621420;248;1964;56637;485;1481;1269;ok
C115_G3;1657205065620;1665311625500;248;1964;56638;485;1481;1269;ok
C115_G3;1657205065620;1665311686700;248;1964;56639;485;1481;1269;ok
C115_G3;1657205065620;1665311698880;248;1964;56640;485;1481;1269;ok
C115_G3;1657205065620;1665311728240;248;1964;56641;485;1481;1269;ok
C115_G3;1657205065620;1665311749680;248;1964;56642;485;1481;1269;ok
C115_G3;1657205065620;1665311833240;248;1964;56643;485;1481;1269;ok
C115_G3;1657205065620;1665311842680;248;1964;56645;485;1481;1269;ok
C115_G3;1657205065620;1665312003200;248;1964;56646;485;1481;1269;ok
C115_G3;1657205065620;1665312074000;248;1965;56646;485;1481;1269;ok
C115_G3;1657205065620;1665312116320;248;1965;56647;485;1481;1269;ok
C115_G3;1657205065620;1665312128520;248;1965;56648;485;1481;1269;ok
C115_G3;1657205065620;1665312151520;248;1965;56650;485;1481;1269;ok
C115_G3;1657205065620;1665312204600;248;1965;56651;485;1481;1269;ok
C115_G3;1657205065620;1665312205920;248;1965;56650;485;1481;1269;ok
C115_G3;1657205065620;1665312207260;248;1965;56651;485;1481;1269;ok
C115_G3;1657205065620;1665312241460;248;1965;56652;485;1481;1269;ok
C115_G3;1657205065620;1665312320180;248;1965;56652;485;1482;1269;ok
C115_G3;1657205065620;1665312348240;248;1965;56653;485;1482;1269;ok
C115_G3;1657205065620;1665312454040;248;1965;56654;485;1482;1269;ok
C115_G3;1657205065620;1665312523520;248;1965;56655;485;1482;1269;ok
C115_G3;1657205065620;1665312598820;248;1965;56656;485;1482;1269;ok
C115_G3;1657205065620;1665312633320;248;1965;56657;485;1482;1269;ok
C115_G3;1657205065620;1665312756020;248;1965;56658;485;1482;1269;ok
C115_G3;1657205065620;1665312765020;248;1965;56659;485;1482;1269;ok
C115_G3;1657205065620;1665312845020;248;1965;56660;485;1482;1269;ok
C115_G3;1657205065620;1665312970320;248;1965;56661;485;1482;1269;ok
C115_G3;1657205065620;1665313111100;248;1965;56662;485;1482;1269;ok
C115_G3;1657205065620;1665313142240;248;1965;56663;485;1482;1269;ok
C115_G3;1657205065620;1665313143600;248;1965;56664;485;1482;1269;ok
C115_G3;1657205065620;1665313258160;248;1965;56665;485;1482;1269;ok
C115_G3;1657205065620;1665313277400;248;1965;56666;485;1482;1269;ok
C115_G3;1657205065620;1665313306780;248;1965;56667;485;1482;1269;ok
C115_G3;1657205065620;1665313366700;248;1965;56668;485;1482;1269;ok
C115_G3;1657205065620;1665313505620;248;1965;56669;485;1482;1269;ok
C115_G3;1657205065620;1665313516880;248;1965;56670;485;1482;1269;ok
C115_G3;1657205065620;1665313521320;248;1965;56671;485;1482;1269;ok
C115_G3;1657205065620;1665313631780;248;1965;56672;485;1482;1269;ok
C115_G3;1657205065620;1665313675320;248;1965;56673;485;1482;1269;ok
C115_G3;1657205065620;1665313689400;248;1965;56674;485;1482;1269;ok
C115_G3;1657205065620;1665313763200;248;1965;56675;485;1482;1269;ok
C115_G3;1657205065620;1665313855040;248;1965;56676;485;1482;1269;ok
C115_G3;1657205065620;1665313859320;248;1965;56677;485;1482;1269;ok
C115_G3;1657205065620;1665313891580;248;1965;56678;485;1482;1269;ok
C115_G3;1657205065620;1665313896040;248;1965;56679;485;1482;1269;ok
C115_G3;1657205065620;1665313900320;248;1965;56680;485;1482;1269;ok
C115_G3;1657205065620;1665313918640;248;1965;56681;485;1482;1269;ok
C115_G3;1657205065620;1665314088840;248;1965;56682;485;1482;1269;ok
C115_G3;1657205065620;1665314132960;248;1965;56683;485;1482;1269;ok
C115_G3;1657205065620;1665314136180;248;1965;56684;485;1482;1269;ok
C115_G3;1657205065620;1665314189760;248;1965;56685;485;1482;1269;ok
C115_G3;1657205065620;1665314198240;248;1965;56686;485;1482;1269;ok
C115_G3;1657205065620;1665314246600;248;1965;56687;485;1482;1269;ok
C115_G3;1657205065620;1665314257680;248;1965;56686;485;1482;1269;ok
C115_G3;1657205065620;1665314345460;248;1965;56687;485;1482;1269;ok
C115_G3;1657205065620;1665314378040;248;1965;56688;485;1482;1269;ok
C115_G3;1657205065620;1665314382840;248;1965;56689;485;1482;1269;ok
C115_G3;1657205065620;1665314400500;248;1965;56690;485;1482;1269;ok
C115_G3;1657205065620;1665314419160;248;1965;56691;485;1482;1269;ok
C115_G3;1657205065620;1665314423320;248;1965;56692;485;1482;1269;ok
C115_G3;1657205065620;1665314485440;248;1965;56693;485;1482;1269;ok
C115_G3;1657205065620;1665314513540;248;1965;56694;485;1482;1269;ok
C115_G3;1657205065620;1665314525260;248;1965;56695;485;1482;1269;ok
C115_G3;1657205065620;1665314556040;248;1965;56696;485;1482;1269;ok
C115_G3;1657205065620;1665314557580;248;1965;56697;485;1482;1269;ok
C115_G3;1657205065620;1665314706420;248;1965;56698;485;1482;1269;ok
C115_G3;1657205065620;1665314709000;248;1965;56697;485;1482;1269;ok
C115_G3;1657205065620;1665314885960;248;1965;56698;485;1482;1269;ok
C115_G3;1657205065620;1665314890320;248;1965;56699;485;1482;1269;ok
C115_G3;1657205065620;1665314927000;248;1965;56700;485;1482;1269;ok
C115_G3;1657205065620;1665314956360;248;1965;56701;485;1482;1269;ok
C115_G3;1657205065620;1665314959160;248;1965;56700;485;1482;1269;ok
C115_G3;1657205065620;1665314964960;248;1965;56701;485;1482;1269;ok
C115_G3;1657205065620;1665314976180;248;1965;56702;485;1482;1269;ok
C115_G3;1657205065620;1665315020560;248;1965;56703;485;1482;1269;ok
C115_G3;1657205065620;1665315021960;248;1965;56704;485;1482;1269;ok
C115_G3;1657205065620;1665315026200;248;1965;56705;485;1482;1269;ok
C115_G3;1657205065620;1665315051600;248;1965;56706;485;1482;1269;ok
C115_G3;1657205065620;1665315059000;248;1965;56707;485;1482;1269;ok
C115_G3;1657205065620;1665315168580;248;1965;56708;485;1482;1269;ok
C115_G3;1657205065620;1665315172740;248;1965;56709;485;1482;1269;ok
C115_G3;1657205065620;1665315297340;248;1965;56710;485;1482;1269;ok
C115_G3;1657205065620;1665315298740;248;1965;56711;485;1482;1269;ok
C115_G3;1657205065620;1665315310320;248;1965;56712;485;1482;1269;ok
C115_G3;1657205065620;1665315313600;248;1965;56713;485;1482;1269;ok
C115_G3;1657205065620;1665315359840;248;1965;56714;485;1482;1269;ok
C115_G3;1657205065620;1665315462840;248;1966;56714;485;1482;1269;ok
C115_G3;1657205065620;1665315507200;248;1966;56715;485;1482;1269;ok
C115_G3;1657205065620;1665315508760;248;1966;56714;485;1482;1269;ok
C115_G3;1657205065620;1665315514540;248;1966;56715;485;1482;1269;ok
C115_G3;1657205065620;1665315520380;248;1966;56716;485;1482;1269;ok
C115_G3;1657205065620;1665315527580;248;1966;56717;485;1482;1269;ok
C115_G3;1657205065620;1665315621940;248;1966;56718;485;1482;1269;ok
C115_G3;1657205065620;1665315666700;248;1966;56719;485;1482;1269;ok
C115_G3;1657205065620;1665315668120;248;1966;56720;485;1482;1269;ok
C115_G3;1657205065620;1665315670980;248;1966;56721;485;1482;1269;ok
C115_G3;1657205065620;1665315695400;248;1966;56722;485;1482;1269;ok
C115_G3;1657205065620;1665315781400;248;1966;56723;485;1482;1269;ok
C115_G3;1657205065620;1665315791900;248;1967;56723;485;1482;1269;ok
C115_G3;1657205065620;1665315816840;248;1967;56724;485;1482;1269;ok
C115_G3;1657205065620;1665315918140;248;1967;56725;485;1482;1269;ok
C115_G3;1657205065620;1665315923940;248;1967;56727;485;1482;1269;ok
C115_G3;1657205065620;1665316009280;248;1967;56728;485;1482;1269;ok
C115_G3;1657205065620;1665316101200;248;1967;56727;485;1482;1269;ok
C115_G3;1657205065620;1665316102640;248;1967;56728;485;1482;1269;ok
C115_G3;1657205065620;1665316199600;249;1967;56728;485;1482;1269;ok
C115_G3;1657205065620;1665316203860;248;1967;56729;485;1482;1269;ok
C115_G3;1657205065620;1665316286520;248;1967;56730;485;1482;1269;ok
C115_G3;1657205065620;1665316306500;248;1967;56729;485;1482;1269;ok
C115_G3;1657205065620;1665316442260;248;1967;56730;485;1482;1269;ok
C115_G3;1657205065620;1665316472060;248;1967;56731;485;1482;1269;ok
C115_G3;1657205065620;1665316531160;248;1967;56732;485;1482;1269;ok
C115_G3;1657205065620;1665316682140;248;1967;56733;485;1482;1269;ok
C115_G3;1657205065620;1665316769820;248;1967;56733;485;1483;1269;ok
C115_G3;1657205065620;1665316986020;248;1967;56734;485;1483;1269;ok
C115_G3;1657205065620;1665316988900;248;1967;56735;485;1483;1269;ok
C115_G3;1657205065620;1665317006560;248;1967;56736;485;1483;1269;ok
C115_G3;1657205065620;1665317034200;248;1967;56737;485;1483;1269;ok
C115_G3;1657205065620;1665317167320;248;1967;56738;485;1483;1269;ok
C115_G3;1657205065620;1665317259440;248;1967;56739;485;1483;1269;ok
C115_G3;1657205065620;1665317336360;248;1967;56740;485;1483;1269;ok
C115_G3;1657205065620;1665317459840;248;1967;56741;485;1483;1269;ok
C115_G3;1657205065620;1665317464460;248;1967;56742;485;1483;1269;ok
C115_G3;1657205065620;1665317471980;248;1967;56743;485;1483;1269;ok
C115_G3;1657205065620;1665317485440;248;1967;56744;485;1483;1269;ok
C115_G3;1657205065620;1665317662280;248;1967;56745;485;1483;1269;ok
C115_G3;1657205065620;1665317694120;248;1967;56747;485;1483;1269;ok
C115_G3;1657205065620;1665317894800;248;1968;56747;485;1483;1269;ok
C115_G3;1657205065620;1665317909300;248;1968;56748;485;1483;1269;ok
C115_G3;1657205065620;1665317912720;248;1968;56749;485;1483;1269;ok
C115_G3;1657205065620;1665317954480;248;1968;56750;485;1483;1269;ok
C115_G3;1657205065620;1665317995800;248;1968;56751;485;1483;1269;ok
C115_G3;1657205065620;1665318056940;248;1968;56752;485;1483;1269;ok
C115_G3;1657205065620;1665318285200;248;1968;56753;485;1483;1269;ok
C115_G3;1657205065620;1665318434560;248;1968;56754;485;1483;1269;ok
C115_G3;1657205065620;1665318439000;248;1968;56755;485;1483;1269;ok
C115_G3;1657205065620;1665318440440;248;1968;56754;485;1483;1269;ok
C115_G3;1657205065620;1665318454120;248;1968;56755;485;1483;1269;ok
C115_G3;1657205065620;1665318526880;248;1968;56756;485;1483;1269;ok
C115_G3;1657205065620;1665318626000;248;1968;56758;485;1483;1269;ok
C115_G3;1657205065620;1665318719480;248;1969;56758;485;1483;1269;ok
C115_G3;1657205065620;1665318733360;248;1969;56759;485;1483;1269;ok
C115_G3;1657205065620;1665318749400;248;1969;56760;485;1483;1269;ok
C115_G3;1657205065620;1665319040120;248;1969;56761;485;1483;1269;ok
C115_G3;1657205065620;1665319043240;248;1969;56762;485;1483;1269;ok
C115_G3;1657205065620;1665319046640;248;1969;56763;485;1483;1269;ok
C115_G3;1657205065620;1665319054500;248;1969;56764;485;1483;1269;ok
C115_G3;1657205065620;1665319072460;248;1969;56765;485;1483;1269;ok
C115_G3;1657205065620;1665319298520;248;1969;56766;485;1483;1269;ok
C115_G3;1657205065620;1665319397880;248;1969;56766;485;1484;1269;ok
C115_G3;1657205065620;1665319416800;248;1969;56767;485;1484;1269;ok
C115_G3;1657205065620;1665319487640;248;1969;56768;485;1484;1269;ok
C115_G3;1657205065620;1665319565280;248;1970;56768;485;1484;1269;ok
C115_G3;1657205065620;1665319596900;248;1970;56769;485;1484;1269;ok
C115_G3;1657205065620;1665319816600;248;1970;56770;485;1484;1269;ok
C115_G3;1657205065620;1665319836440;248;1970;56771;485;1484;1269;ok
C115_G3;1657205065620;1665320002000;248;1970;56772;485;1484;1269;ok
C115_G3;1657205065620;1665320145640;248;1970;56773;485;1484;1269;ok
C115_G3;1657205065620;1665320146240;248;1970;56772;485;1484;1269;ok
C115_G3;1657205065620;1665320173780;248;1970;56773;485;1484;1269;ok
C115_G3;1657205065620;1665320245240;248;1970;56774;485;1484;1269;ok
C115_G3;1657205065620;1665320357620;248;1970;56774;485;1485;1269;ok
C115_G3;1657205065620;1665320360780;248;1970;56775;485;1485;1269;ok
C115_G3;1657205065620;1665320444020;248;1970;56776;485;1485;1269;ok
C115_G3;1657205065620;1665320482860;248;1970;56777;485;1485;1269;ok
C115_G3;1657205065620;1665320531180;248;1970;56778;485;1485;1269;ok
C115_G3;1657205065620;1665320570600;248;1970;56779;485;1485;1269;ok
C115_G3;1657205065620;1665320592420;248;1970;56780;485;1485;1269;ok
C115_G3;1657205065620;1665320646320;248;1970;56781;485;1485;1269;ok
C115_G3;1657205065620;1665320818180;248;1970;56782;485;1485;1269;ok
C115_G3;1657205065620;1665320874420;248;1970;56783;485;1485;1269;ok
C115_G3;1657205065620;1665321028700;248;1970;56784;485;1485;1269;ok
C115_G3;1657205065620;1665321132740;248;1971;56784;485;1485;1269;ok
C115_G3;1657205065620;1665321163680;248;1971;56785;485;1485;1269;ok
C115_G3;1657205065620;1665321327720;248;1971;56786;485;1485;1269;ok
C115_G3;1657205065620;1665321338520;248;1971;56787;485;1485;1269;ok
C115_G3;1657205065620;1665321340440;248;1971;56786;485;1485;1269;ok
C115_G3;1657205065620;1665321365520;248;1971;56787;485;1485;1269;ok
C115_G3;1657205065620;1665321484760;248;1971;56788;485;1485;1269;ok
C115_G3;1657205065620;1665321536180;248;1971;56789;485;1485;1269;ok
C115_G3;1657205065620;1665321782400;248;1971;56790;485;1485;1269;ok
C115_G3;1657205065620;1665321786420;248;1971;56791;485;1485;1269;ok
C115_G3;1657205065620;1665321842100;248;1971;56792;485;1485;1269;ok
C115_G3;1657205065620;1665321882360;248;1971;56793;485;1485;1269;ok
C115_G3;1657205065620;1665321883860;248;1971;56794;485;1485;1269;ok
C115_G3;1657205065620;1665321887120;248;1971;56795;485;1485;1269;ok
C115_G3;1657205065620;1665321890800;248;1971;56796;485;1485;1269;ok
C115_G3;1657205065620;1665322021180;248;1971;56797;485;1485;1269;ok
C115_G3;1657205065620;1665322209740;248;1971;56798;485;1485;1269;ok
C115_G3;1657205065620;1665322417900;248;1971;56799;485;1485;1269;ok
C115_G3;1657205065620;1665322419600;248;1971;56800;485;1485;1269;ok
C115_G3;1657205065620;1665322459720;248;1971;56801;485;1485;1269;ok
C115_G3;1657205065620;1665322497920;248;1971;56802;485;1485;1269;ok
C115_G3;1657205065620;1665322574380;248;1971;56803;485;1485;1269;ok
C115_G3;1657205065620;1665322587400;248;1971;56804;485;1485;1269;ok
C115_G3;1657205065620;1665322592200;248;1971;56805;485;1485;1269;ok
C115_G3;1657205065620;1665322595600;248;1971;56806;485;1485;1269;ok
C115_G3;1657205065620;1665322604780;248;1971;56807;485;1485;1269;ok
C115_G3;1657205065620;1665322631840;248;1971;56808;485;1485;1269;ok
C115_G3;1657205065620;1665322706740;248;1971;56809;485;1485;1269;ok
C115_G3;1657205065620;1665322785460;248;1971;56810;485;1485;1269;ok
C115_G3;1657205065620;1665322941340;248;1971;56812;485;1485;1269;ok
C115_G3;1657205065620;1665323025700;248;1971;56813;485;1485;1269;ok
C115_G3;1657205065620;1665323075740;248;1971;56814;485;1485;1269;ok
C115_G3;1657205065620;1665323188180;248;1971;56815;485;1485;1269;ok
C115_G3;1657205065620;1665323242680;248;1971;56816;485;1485;1269;ok
C115_G3;1657205065620;1665323272900;248;1971;56817;485;1485;1269;ok
C115_G3;1657205065620;1665323420640;248;1971;56818;485;1485;1269;ok
C115_G3;1657205065620;1665323879740;248;1971;56819;485;1485;1269;ok
C115_G3;1657205065620;1665323881320;248;1971;56818;485;1485;1269;ok
C115_G3;1657205065620;1665323902540;248;1971;56819;485;1485;1269;ok
C115_G3;1657205065620;1665323950120;248;1971;56820;485;1485;1269;ok
C115_G3;1657205065620;1665324118240;248;1971;56821;485;1485;1269;ok
C115_G3;1657205065620;1665324121440;248;1971;56822;485;1485;1269;ok
C115_G3;1657205065620;1665324124940;248;1971;56823;485;1485;1269;ok
C115_G3;1657205065620;1665324173500;248;1971;56824;485;1485;1269;ok
C115_G3;1657205065620;1665324284820;248;1971;56825;485;1485;1269;ok
C115_G3;1657205065620;1665324395140;248;1971;56827;485;1485;1269;ok
C115_G3;1657205065620;1665324409660;248;1971;56828;485;1485;1269;ok
C115_G3;1657205065620;1665324443300;248;1971;56829;485;1485;1269;ok
C115_G3;1657205065620;1665324515060;248;1971;56830;485;1485;1269;ok
C115_G3;1657205065620;1665324545640;248;1971;56831;485;1485;1269;ok
C115_G3;1657205065620;1665324622200;248;1971;56832;485;1485;1269;ok
C115_G3;1657205065620;1665324627260;248;1971;56834;485;1485;1269;ok
C115_G3;1657205065620;1665324628860;248;1971;56833;485;1485;1269;ok
C115_G3;1657205065620;1665324637020;248;1971;56834;485;1485;1269;ok
C115_G3;1657205065620;1665324643420;248;1971;56835;485;1485;1269;ok
C115_G3;1657205065620;1665324656360;248;1971;56836;485;1485;1269;ok
C115_G3;1657205065620;1665324795160;248;1971;56837;485;1485;1269;ok
C115_G3;1657205065620;1665324796940;248;1971;56838;485;1485;1269;ok
C115_G3;1657205065620;1665324798720;248;1971;56837;485;1485;1269;ok
C115_G3;1657205065620;1665324803720;248;1971;56838;485;1485;1269;ok
C115_G3;1657205065620;1665325069420;248;1971;56839;485;1485;1269;ok
C115_G3;1657205065620;1665325167560;248;1971;56840;485;1485;1269;ok
C115_G3;1657205065620;1665325466140;248;1971;56841;485;1485;1269;ok
C115_G3;1657205065620;1665325528780;248;1971;56842;485;1485;1269;ok
C115_G3;1657205065620;1665325543900;248;1971;56843;485;1485;1269;ok
C115_G3;1657205065620;1665325574080;248;1971;56844;485;1485;1269;ok
C115_G3;1657205065620;1665325577320;248;1971;56843;485;1485;1269;ok
C115_G3;1657205065620;1665325579280;248;1971;56844;485;1485;1269;ok
C115_G3;1657205065620;1665325584400;248;1971;56845;485;1485;1269;ok
C115_G3;1657205065620;1665325605560;248;1971;56846;485;1485;1269;ok
C115_G3;1657205065620;1665325607320;248;1971;56847;485;1485;1269;ok
C115_G3;1657205065620;1665325658820;248;1971;56848;485;1485;1269;ok
C115_G3;1657205065620;1665325753560;248;1971;56849;485;1485;1269;ok
C115_G3;1657205065620;1665325755180;248;1971;56848;485;1485;1269;ok
C115_G3;1657205065620;1665325756800;248;1971;56849;485;1485;1269;ok
C115_G3;1657205065620;1665325769860;248;1971;56848;485;1485;1269;ok
C115_G3;1657205065620;1665325781820;248;1971;56849;485;1485;1269;ok
C115_G3;1657205065620;1665325800460;248;1971;56850;485;1485;1269;ok
C115_G3;1657205065620;1665325834220;248;1971;56850;485;1486;1269;ok
C115_G3;1657205065620;1665325847460;248;1971;56851;485;1486;1269;ok
C115_G3;1657205065620;1665325857540;248;1971;56852;485;1486;1269;ok
C115_G3;1657205065620;1665325969980;248;1971;56853;485;1486;1269;ok
C115_G3;1657205065620;1665325971540;248;1971;56852;485;1486;1269;ok
C115_G3;1657205065620;1665325988140;248;1971;56853;485;1486;1269;ok
C115_G3;1657205065620;1665325994720;248;1971;56854;485;1486;1269;ok
C115_G3;1657205065620;1665326026280;248;1971;56855;485;1486;1269;ok
C115_G3;1657205065620;1665326046260;248;1971;56856;485;1486;1269;ok
