ID;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s
1447273;C115_G4;;car;white;1665920828760;1665920828840;1024.21;1024.21;1024.21;;0.08;0.00
1447465;C115_G4;;car;black;1665920935300;1665920935360;1198.69;1198.69;1198.69;;0.06;0.00
1447491;C115_G4;;car;white;1665920950860;1665920950920;831.57;831.57;831.57;;0.06;0.00
1447622;C115_G4;;car;white;1665921009160;1665921009220;846.95;846.95;846.95;;0.06;0.00
1447631;C115_G4;;car;black;1665921012320;1665921012400;921.82;921.82;921.82;;0.08;0.00
1447647;C115_G4;;car;silver;1665921027620;1665921027680;1402.59;1402.59;1402.59;;0.06;0.00
1447656;C115_G4;;car;black;1665921032820;1665921032880;1174.41;1174.41;1174.41;;0.06;0.00
1447838;C115_G4;;car;black;1665921093160;1665921093240;1003.12;1003.12;1003.12;;0.08;0.00
1447844;C115_G4;;car;black;1665921095100;1665921095240;1030.38;1025.68;1033.92;;0.14;0.00
1448356;C115_G4;;car;black;1665921269780;1665921269900;1145.64;1144.23;1147.05;;0.12;0.00
1448369;C115_G4;;car;black;1665921273840;1665921273900;1060.64;1060.64;1060.64;;0.06;0.00
1448377;C115_G4;;car;silver;1665921275040;1665921275180;1156.31;1145.57;1170.63;;0.14;0.00
1448526;C115_G4;;car;black;1665921344580;1665921344680;1101.71;1099.20;1103.43;;0.10;0.00
1448647;C115_G4;;car;black;1665921409200;1665921409280;872.19;872.19;872.19;;0.08;0.00
1448651;C115_G4;;car;silver;1665921410860;1665921410900;962.47;962.47;962.47;;0.04;0.00
1448705;C115_G4;;car;silver;1665921442600;1665921442660;1168.84;1168.84;1168.84;;0.06;0.00
1448706;C115_G4;;car;black;1665921445180;1665921445240;1031.68;1031.68;1031.68;;0.06;0.00
1448736;C115_G4;;car;black;1665921460700;1665921460760;1066.43;1066.43;1066.43;;0.06;0.00
1448870;C115_G4;;car;silver;1665921519240;1665921519300;1069.64;1069.64;1069.64;;0.06;0.00
1449150;C115_G4;;car;white;1665921599560;1665921599640;935.67;935.67;935.67;;0.08;0.00
1449263;C115_G4;;car;white;1665921638980;1665921639020;1110.49;1110.49;1110.49;;0.04;0.00
1449507;C115_G4;;car;silver;1665921749280;1665921749380;913.52;913.52;913.52;;0.10;0.00
1449542;C115_G4;;car;black;1665921770440;1665921770500;1164.76;1164.76;1164.76;;0.06;0.00
1449552;C115_G4;;car;white;1665921773580;1665921773640;1012.10;1012.10;1012.10;;0.06;0.00
1449657;C115_G4;;car;black;1665921812480;1665921812540;1336.47;1336.47;1336.47;;0.06;0.00
1449768;C115_G4;;car;black;1665921847160;1665921847260;1082.32;1082.32;1082.32;;0.10;0.00
1449817;C115_G4;;car;black;1665921861940;1665921862000;1113.53;1113.53;1113.53;;0.06;0.00
1449855;C115_G4;;car;silver;1665921872820;1665921872880;1112.32;1112.32;1112.32;;0.06;0.00
1449963;C115_G4;;car;silver;1665921913700;1665921913760;1191.85;1191.85;1191.85;;0.06;0.00
1450013;C115_G4;;car;silver;1665921935580;1665921935640;1144.83;1144.83;1144.83;;0.06;0.00
1450517;C115_G4;;car;white;1665922126720;1665922126760;1371.80;1371.80;1371.80;;0.04;0.00
1451176;C115_G4;;car;black;1665922313920;1665922313960;1151.20;1151.20;1151.20;;0.04;0.00
1451242;C115_G4;;car;silver;1665922334120;1665922334180;1060.63;1060.63;1060.63;;0.06;0.00
1451250;C115_G4;;car;red;1665922335920;1665922336040;1115.42;1112.92;1117.93;;0.12;0.00
1451781;C115_G4;;car;silver;1665922492600;1665922492660;1132.34;1132.34;1132.34;;0.06;0.00
1451896;C115_G4;;car;silver;1665922520980;1665922521040;1127.73;1127.73;1127.73;;0.06;0.00
1451994;C115_G4;;car;white;1665922566360;1665922566440;848.59;848.59;848.59;;0.08;0.00
1452936;C115_G4;;car;silver;1665922906400;1665922906460;1041.17;1041.17;1041.17;;0.06;0.00
1453005;C115_G4;;car;black;1665922925500;1665922925560;1224.09;1224.09;1224.09;;0.06;0.00
1453268;C115_G4;;car;black;1665923032580;1665923032700;1178.54;1173.47;1183.61;;0.12;0.00
1453278;C115_G4;;car;silver;1665923036140;1665923036220;853.01;853.01;853.01;;0.08;0.00
1453367;C115_G4;;car;black;1665923058080;1665923058160;1039.24;1039.24;1039.24;;0.08;0.00
1453376;C115_G4;;car;silver;1665923060560;1665923060620;1056.56;1056.56;1056.56;;0.06;0.00
1453655;C115_G4;;car;silver;1665923179800;1665923179860;1028.19;1028.19;1028.19;;0.06;0.00
1453844;C115_G4;;car;silver;1665923238680;1665923238760;1048.84;1048.84;1048.84;;0.08;0.00
1454109;C115_G4;;car;black;1665923355780;1665923355840;1038.04;1038.04;1038.04;;0.06;0.00
1454175;C115_G4;;car;silver;1665923383360;1665923383420;1074.73;1074.73;1074.73;;0.06;0.00
1454397;C115_G4;;car;black;1665923480080;1665923480240;862.34;861.32;863.36;;0.16;0.00
1454613;C115_G4;;car;black;1665923568860;1665923568920;982.40;982.40;982.40;;0.06;0.00
1454635;C115_G4;;car;white;1665923574280;1665923574340;1067.95;1067.95;1067.95;;0.06;0.00
1454675;C115_G4;;car;black;1665923583280;1665923583380;1123.07;1119.75;1125.28;;0.10;0.00
1454932;C115_G4;;car;black;1665923691820;1665923691900;1051.30;1051.30;1051.30;;0.08;0.00
1454962;C115_G4;;car;silver;1665923705140;1665923705200;925.24;925.24;925.24;;0.06;0.00
1455001;C115_G4;;car;silver;1665923722020;1665923722080;1319.72;1319.72;1319.72;;0.06;0.00
1455157;C115_G4;;car;silver;1665923800420;1665923800480;1063.21;1063.21;1063.21;;0.06;0.00
1455161;C115_G4;;car;silver;1665923802300;1665923802360;1128.84;1128.84;1128.84;;0.06;0.00
1455195;C115_G4;;car;silver;1665923811400;1665923811460;1028.76;1028.76;1028.76;;0.06;0.00
1455204;C115_G4;;car;white;1665923818820;1665923818880;1195.88;1195.88;1195.88;;0.06;0.00
1455411;C115_G4;;car;black;1665923917120;1665923917260;1084.95;1082.53;1086.76;;0.14;0.00
1455446;C115_G4;;car;silver;1665923927000;1665923927100;1307.00;1303.39;1310.61;;0.08;0.00
1455826;C115_G4;;car;black;1665924055580;1665924055700;1248.17;1238.49;1257.85;;0.12;0.00
1456198;C115_G4;;car;silver;1665924191180;1665924191260;1119.18;1119.18;1119.18;;0.08;0.00
1456260;C115_G4;;car;silver;1665924217960;1665924218040;1053.31;1053.31;1053.31;;0.08;0.00
1456448;C115_G4;;car;black;1665924287300;1665924287400;1204.62;1192.83;1222.31;;0.10;0.00
1456451;C115_G4;;car;white;1665924288720;1665924288760;1176.35;1176.35;1176.35;;0.04;0.00
1456465;C115_G4;;car;white;1665924292020;1665924292080;1130.88;1130.88;1130.88;;0.06;0.00
1456520;C115_G4;;car;silver;1665924311680;1665924311780;1359.81;1357.29;1361.49;;0.10;0.00
1456990;C115_G4;;car;silver;1665924478040;1665924478100;978.59;978.59;978.59;;0.06;0.00
1457056;C115_G4;;car;silver;1665924499280;1665924499340;1052.46;1052.46;1052.46;;0.06;0.00
1457098;C115_G4;;car;silver;1665924521840;1665924521920;907.84;907.84;907.84;;0.08;0.00
1457510;C115_G4;;car;silver;1665924669520;1665924669580;1040.42;1040.42;1040.42;;0.06;0.00
1457537;C115_G4;;car;silver;1665924677860;1665924677920;1105.97;1105.97;1105.97;;0.06;0.00
1457928;C115_G4;;car;silver;1665924820700;1665924820760;992.47;992.47;992.47;;0.06;0.00
1458583;C115_G4;;car;silver;1665925028820;1665925028920;1371.50;1371.50;1371.50;;0.10;0.00
1458603;C115_G4;;car;silver;1665925036140;1665925036200;1012.08;1012.08;1012.08;;0.06;0.00
1458735;C115_G4;;car;white;1665925088020;1665925088080;982.12;982.12;982.12;;0.06;0.00
1458896;C115_G4;;car;silver;1665925149860;1665925149920;1142.65;1142.65;1142.65;;0.06;0.00
1459282;C115_G4;;car;silver;1665925272480;1665925272540;1014.78;1014.78;1014.78;;0.06;0.00
1459291;C115_G4;;car;black;1665925276240;1665925276300;1225.56;1225.56;1225.56;;0.06;0.00
1459370;C115_G4;;car;silver;1665925299940;1665925300000;1045.51;1045.51;1045.51;;0.06;0.00
1459539;C115_G4;;car;silver;1665925368020;1665925368080;1010.91;1010.91;1010.91;;0.06;0.00
1459547;C115_G4;;car;red;1665925369840;1665925369900;1061.31;1061.31;1061.31;;0.06;0.00
1460146;C115_G4;;car;black;1665925588520;1665925588600;1015.09;1015.09;1015.09;;0.08;0.00
1460418;C115_G4;;car;white;1665925679000;1665925679080;1140.01;1140.01;1140.01;;0.08;0.00
1461048;C115_G4;;car;black;1665925911800;1665925911840;1238.81;1238.81;1238.81;;0.04;0.00
1461722;C115_G4;;car;silver;1665926225540;1665926225600;958.88;958.88;958.88;;0.06;0.00
1462490;C115_G4;;car;black;1665926562200;1665926562260;1119.85;1119.85;1119.85;;0.06;0.00
1462542;C115_G4;;car;white;1665926596000;1665926596060;1021.32;1021.32;1021.32;;0.06;0.00
1463139;C115_G4;;car;black;1665926826500;1665926826640;1059.66;1049.19;1073.61;;0.14;0.00
1463507;C115_G4;;car;silver;1665926960860;1665926960940;1040.92;1040.92;1040.92;;0.08;0.00
1463535;C115_G4;;car;black;1665926974620;1665926974700;874.16;874.16;874.16;;0.08;0.00
1463588;C115_G4;;car;black;1665926988780;1665926988840;953.62;953.62;953.62;;0.06;0.00
1463695;C115_G4;;car;silver;1665927048200;1665927048260;979.27;979.27;979.27;;0.06;0.00
1463760;C115_G4;;car;silver;1665927077440;1665927077520;1205.59;1205.59;1205.59;;0.08;0.00
1463860;C115_G4;;car;silver;1665927116940;1665927117000;1180.00;1180.00;1180.00;;0.06;0.00
1464336;C115_G4;;car;black;1665927271460;1665927271600;1065.92;1065.92;1065.92;;0.14;0.00
1464643;C115_G4;;car;black;1665927396420;1665927396480;1161.51;1161.51;1161.51;;0.06;0.00
1464650;C115_G4;;car;silver;1665927398340;1665927398400;1164.54;1164.54;1164.54;;0.06;0.00
1464894;C115_G4;;car;silver;1665927487760;1665927487880;1046.85;1041.13;1052.57;;0.12;0.00
1465059;C115_G4;;car;black;1665927558820;1665927558880;1062.80;1062.80;1062.80;;0.06;0.00
1465977;C115_G4;;car;silver;1665927862100;1665927862160;873.51;873.51;873.51;;0.06;0.00
1466225;C115_G4;;car;black;1665927951240;1665927951360;1253.65;1253.65;1253.65;;0.12;0.00
1466335;C115_G4;;car;black;1665928003840;1665928003900;1346.32;1346.32;1346.32;;0.06;0.00
1466874;C115_G4;;car;black;1665928194540;1665928194600;1117.02;1117.02;1117.02;;0.06;0.00
1466936;C115_G4;;car;white;1665928209360;1665928209440;910.61;910.61;910.61;;0.08;0.00
1466958;C115_G4;;car;white;1665928214980;1665928215060;1068.96;1068.96;1068.96;;0.08;0.00
1467538;C115_G4;;car;black;1665928372580;1665928372640;1045.45;1045.45;1045.45;;0.06;0.00
1467545;C115_G4;;car;white;1665928375220;1665928375300;1015.24;1015.24;1015.24;;0.08;0.00
1468447;C115_G4;;car;black;1665928674600;1665928674660;988.90;988.90;988.90;;0.06;0.00
1468474;C115_G4;;car;silver;1665928681600;1665928681660;1102.84;1102.84;1102.84;;0.06;0.00
1468699;C115_G4;;car;black;1665928767620;1665928767700;911.22;911.22;911.22;;0.08;0.00
1468705;C115_G4;;car;white;1665928770400;1665928770460;946.20;946.20;946.20;;0.06;0.00
1469205;C115_G4;;car;black;1665928878180;1665928878240;1209.09;1209.09;1209.09;;0.06;0.00
1469660;C115_G4;;car;black;1665928989100;1665928989220;1261.91;1261.09;1262.73;;0.12;0.00
1470380;C115_G4;;car;silver;1665929201640;1665929201700;1191.67;1191.67;1191.67;;0.06;0.00
1470632;C115_G4;;car;silver;1665929290460;1665929290540;1073.41;1073.41;1073.41;;0.08;0.00
1471070;C115_G4;;car;black;1665929416200;1665929416380;1010.09;1003.53;1017.78;;0.18;0.00
1471622;C115_G4;;car;silver;1665929527320;1665929527380;1070.61;1070.61;1070.61;;0.06;0.00
1471778;C115_G4;;car;black;1665929562180;1665929562240;970.45;970.45;970.45;;0.06;0.00
1472093;C115_G4;;car;silver;1665929660440;1665929660520;961.89;961.89;961.89;;0.08;0.00
1472810;C115_G4;;car;white;1665929909960;1665929910020;1181.32;1181.32;1181.32;;0.06;0.00
1473536;C115_G4;;car;white;1665930124700;1665930124760;1082.94;1082.94;1082.94;;0.06;0.00
1473670;C115_G4;;car;white;1665930183180;1665930183320;966.73;962.33;972.59;;0.14;0.00
1473735;C115_G4;;car;black;1665930191680;1665930191840;989.90;985.80;992.52;;0.16;0.00
1475876;C115_G4;;car;black;1665930888540;1665930888600;1091.03;1091.03;1091.03;;0.06;0.00
1476314;C115_G4;;car;black;1665931014480;1665931014640;992.60;989.66;995.54;;0.16;0.00
1476901;C115_G4;;car;black;1665931219460;1665931219520;1086.72;1086.72;1086.72;;0.06;0.00
1477892;C115_G4;;car;silver;1665931536360;1665931536440;955.37;955.37;955.37;;0.08;0.00
1478205;C115_G4;;car;silver;1665931660680;1665931660840;990.96;983.45;998.48;;0.16;0.00
1478512;C115_G4;;car;silver;1665931746900;1665931747000;1280.59;1274.71;1284.50;;0.10;0.00
1478703;C115_G4;;car;silver;1665931802520;1665931802660;1015.13;1008.47;1020.13;;0.14;0.00
1478709;C115_G4;;car;silver;1665931804860;1665931804960;1040.35;1040.35;1040.35;;0.10;0.00
1479285;C115_G4;;car;black;1665931993620;1665931993700;1064.65;1064.65;1064.65;;0.08;0.00
1479412;C115_G4;;car;silver;1665932057600;1665932057720;977.72;973.72;981.73;;0.12;0.00
1480296;C115_G4;;car;black;1665932373080;1665932373200;1066.41;1062.75;1070.06;;0.12;0.00
1480469;C115_G4;;car;white;1665932418840;1665932418920;932.25;932.25;932.25;;0.08;0.00
1480525;C115_G4;;car;silver;1665932436800;1665932436900;1056.38;1056.38;1056.38;;0.10;0.00
1480536;C115_G4;;car;silver;1665932439320;1665932439380;1002.36;1002.36;1002.36;;0.06;0.00
1481103;C115_G4;;car;silver;1665932626460;1665932626540;958.02;958.02;958.02;;0.08;0.00
1481613;C115_G4;;car;black;1665932745020;1665932745100;930.11;930.11;930.11;;0.08;0.00
1481811;C115_G4;;car;silver;1665932785620;1665932785700;980.58;980.58;980.58;;0.08;0.00
1482627;C115_G4;;car;silver;1665932993940;1665932994000;1058.04;1058.04;1058.04;;0.06;0.00
1483428;C115_G4;;car;silver;1665933293440;1665933293520;976.42;976.42;976.42;;0.08;0.00
1483451;C115_G4;;car;black;1665933302760;1665933302840;911.22;911.22;911.22;;0.08;0.00
1483612;C115_G4;;car;black;1665933388360;1665933388520;981.68;978.53;984.82;;0.16;0.00
1483829;C115_G4;;car;silver;1665933455400;1665933455480;813.94;813.94;813.94;;0.08;0.00
1483836;C115_G4;;car;black;1665933460100;1665933460160;1123.94;1123.94;1123.94;;0.06;0.00
1484068;C115_G4;;car;blue;1665933541240;1665933541340;1172.02;1172.02;1172.02;;0.10;0.00
1484196;C115_G4;;car;silver;1665933586520;1665933586580;912.59;912.59;912.59;;0.06;0.00
1484279;C115_G4;;car;white;1665933601900;1665933601980;928.56;928.56;928.56;;0.08;0.00
1484732;C115_G4;;car;black;1665933761300;1665933761380;923.41;923.41;923.41;;0.08;0.00
1485141;C115_G4;;car;silver;1665933900020;1665933900080;1181.13;1181.13;1181.13;;0.06;0.00
1485400;C115_G4;;car;black;1665934021260;1665934021320;942.18;942.18;942.18;;0.06;0.00
1485469;C115_G4;;car;black;1665934056600;1665934056660;955.04;955.04;955.04;;0.06;0.00
1485853;C115_G4;;car;black;1665934221600;1665934221720;1107.12;1103.02;1111.22;;0.12;0.00
1486773;C115_G4;;car;red;1665934539540;1665934539600;1187.48;1187.48;1187.48;;0.06;0.00
1486799;C115_G4;;car;black;1665934545040;1665934545100;1184.25;1184.25;1184.25;;0.06;0.00
1487142;C115_G4;;car;black;1665934691460;1665934691540;1035.70;1035.70;1035.70;;0.08;0.00
1487241;C115_G4;;car;white;1665934712780;1665934712880;864.40;864.40;864.40;;0.10;0.00
1487276;C115_G4;;car;silver;1665934720520;1665934720600;849.75;849.75;849.75;;0.08;0.00
1487293;C115_G4;;car;silver;1665934727900;1665934727960;902.45;902.45;902.45;;0.06;0.00
1487385;C115_G4;;car;black;1665934757780;1665934757880;874.65;874.65;874.65;;0.10;0.00
1487586;C115_G4;;car;silver;1665934846340;1665934846500;830.84;829.51;832.17;;0.16;0.00
1487771;C115_G4;;car;black;1665934928780;1665934928920;929.73;928.49;931.38;;0.14;0.00
1488526;C115_G4;;car;silver;1665935228840;1665935229000;893.29;887.17;899.42;;0.16;0.00
1488887;C115_G4;;car;black;1665935375820;1665935375960;928.03;927.24;928.62;;0.14;0.00
1489275;C115_G4;;car;silver;1665935495980;1665935496060;818.95;818.95;818.95;;0.08;0.00
1489322;C115_G4;;car;white;1665935510880;1665935510960;776.60;776.60;776.60;;0.08;0.00
1489627;C115_G4;;car;silver;1665935602960;1665935603040;979.89;979.89;979.89;;0.08;0.00
1491058;C115_G4;;car;silver;1665935955360;1665935955460;842.63;842.63;842.63;;0.10;0.00
1491708;C115_G4;;car;black;1665936103840;1665936103940;828.86;828.86;828.86;;0.10;0.00
1492105;C115_G4;;car;black;1665936179980;1665936180060;1018.05;1018.05;1018.05;;0.08;0.00
1492140;C115_G4;;car;silver;1665936188100;1665936188160;1075.31;1075.31;1075.31;;0.06;0.00
1493696;C115_G4;;car;silver;1665936596760;1665936596820;1168.66;1168.66;1168.66;;0.06;0.00
1493704;C115_G4;;car;white;1665936598300;1665936598360;1111.67;1111.67;1111.67;;0.06;0.00
1494395;C115_G4;;car;white;1665936827860;1665936827960;819.30;819.30;819.30;;0.10;0.00
1494561;C115_G4;;car;black;1665936883180;1665936883340;934.10;931.43;936.77;;0.16;0.00
1494917;C115_G4;;car;white;1665936995340;1665936995400;1209.18;1209.18;1209.18;;0.06;0.00
1496361;C115_G4;;car;silver;1665937364180;1665937364240;1202.71;1202.71;1202.71;;0.06;0.00
1496874;C115_G4;;car;white;1665937519880;1665937520040;919.86;919.28;920.43;;0.16;0.00
1498112;C115_G4;;car;silver;1665937889880;1665937889940;1119.52;1119.52;1119.52;;0.06;0.00
1498136;C115_G4;;car;black;1665937894760;1665937894800;1310.87;1310.87;1310.87;;0.04;0.00
1498480;C115_G4;;car;white;1665937983000;1665937983080;905.38;905.38;905.38;;0.08;0.00
1499272;C115_G4;;car;silver;1665938212500;1665938212560;1049.21;1049.21;1049.21;;0.06;0.00
1501442;C115_G4;;car;silver;1665938906660;1665938906740;1010.58;1010.58;1010.58;;0.08;0.00
1501734;C115_G4;;car;silver;1665939007020;1665939007080;1314.86;1314.86;1314.86;;0.06;0.00
1502102;C115_G4;;car;silver;1665939124520;1665939124600;1040.23;1040.23;1040.23;;0.08;0.00
1502111;C115_G4;;car;white;1665939128140;1665939128220;809.18;809.18;809.18;;0.08;0.00
1502990;C115_G4;;car;white;1665939462760;1665939462880;1122.51;1107.66;1137.36;;0.12;0.00
1502991;C115_G4;;car;black;1665939460620;1665939460700;950.83;950.83;950.83;;0.08;0.00
1503780;C115_G4;;car;black;1665939780280;1665939780360;956.19;956.19;956.19;;0.08;0.00
1505554;C115_G4;;car;white;1665940599420;1665940599500;977.94;977.94;977.94;;0.08;0.00
1506741;C115_G4;;car;silver;1665941087800;1665941087860;918.65;918.65;918.65;;0.06;0.00
1507514;C115_G4;;car;black;1665941376000;1665941376060;991.07;991.07;991.07;;0.06;0.00
1508695;C115_G4;;car;white;1665941906580;1665941906660;784.56;784.56;784.56;;0.08;0.00
1508704;C115_G4;;car;white;1665941911740;1665941911820;802.40;802.40;802.40;;0.08;0.00
1509051;C115_G4;;car;silver;1665942049680;1665942049760;1045.64;1045.64;1045.64;;0.08;0.00
1512540;C115_G4;;car;silver;1665943082600;1665943082660;1043.69;1043.69;1043.69;;0.06;0.00
1513102;C115_G4;;car;black;1665943276620;1665943276760;1095.94;1081.96;1106.41;;0.14;0.00
1513661;C115_G4;;car;red;1665943543000;1665943543100;817.05;817.05;817.05;;0.10;0.00
1514071;C115_G4;;car;silver;1665943722420;1665943722500;926.91;926.91;926.91;;0.08;0.00
1514151;C115_G4;;car;blue;1665943734980;1665943735040;897.54;897.54;897.54;;0.06;0.00
1514396;C115_G4;;car;white;1665943875540;1665943875680;890.53;889.30;892.17;;0.14;0.00
1514527;C115_G4;;car;black;1665943935280;1665943935360;974.41;974.41;974.41;;0.08;0.00
1514852;C115_G4;;car;black;1665944042340;1665944042400;1111.70;1111.70;1111.70;;0.06;0.00
1514874;C115_G4;;car;undefined;1665944050040;1665944050200;834.43;834.07;834.70;;0.14;0.00
1515263;C115_G4;;car;blue;1665944186920;1665944186980;1089.96;1089.96;1089.96;;0.06;0.00
1515539;C115_G4;;car;silver;1665944299020;1665944299100;836.73;836.73;836.73;;0.08;0.00
1515545;C115_G4;;car;black;1665944302560;1665944302620;826.89;826.89;826.89;;0.06;0.00
1515733;C115_G4;;car;silver;1665944372060;1665944372240;934.05;930.05;938.06;;0.16;0.00
1515816;C115_G4;;car;black;1665944400720;1665944400780;791.02;791.02;791.02;;0.06;0.00
1515923;C115_G4;;car;silver;1665944419220;1665944419300;1043.91;1043.91;1043.91;;0.08;0.00
1516076;C115_G4;;car;black;1665944493000;1665944493120;1014.72;1014.72;1014.72;;0.12;0.00
1516094;C115_G4;;car;white;1665944495040;1665944495100;887.99;887.99;887.99;;0.06;0.00
1516119;C115_G4;;car;silver;1665944503740;1665944503800;1077.17;1077.17;1077.17;;0.06;0.00
1516182;C115_G4;;car;silver;1665944522000;1665944522100;1313.71;1299.14;1323.43;;0.10;0.00
1516296;C115_G4;;car;black;1665944577460;1665944577540;885.85;885.85;885.85;;0.08;0.00
1516323;C115_G4;;car;blue;1665944581820;1665944581900;810.98;810.98;810.98;;0.08;0.00
1516672;C115_G4;;car;black;1665944714740;1665944714820;855.30;855.30;855.30;;0.08;0.00
1516717;C115_G4;;car;silver;1665944723540;1665944723620;852.01;852.01;852.01;;0.08;0.00
1516835;C115_G4;;car;silver;1665944762160;1665944762240;929.24;929.24;929.24;;0.08;0.00
1517215;C115_G4;;car;blue;1665944877420;1665944877520;813.88;813.88;813.88;;0.10;0.00
1517725;C115_G4;;car;white;1665945104240;1665945104300;816.54;816.54;816.54;;0.06;0.00
1518038;C115_G4;;car;silver;1665945274020;1665945274100;875.90;875.90;875.90;;0.08;0.00
1519413;C115_G4;;car;silver;1665945946020;1665945946100;768.85;768.85;768.85;;0.08;0.00
1519609;C115_G4;;car;white;1665946036580;1665946036660;861.64;861.64;861.64;;0.08;0.00
1519668;C115_G4;;car;blue;1665946086860;1665946086940;868.66;868.66;868.66;;0.08;0.00
1520157;C115_G4;;car;silver;1665946355780;1665946355860;825.87;825.87;825.87;;0.08;0.00
1520312;C115_G4;;car;undefined;1665946420060;1665946420120;967.85;967.85;967.85;;0.06;0.00
1520400;C115_G4;;car;black;1665946484440;1665946484500;1141.94;1141.94;1141.94;;0.06;0.00
1520435;C115_G4;;car;black;1665946493160;1665946493240;870.76;870.76;870.76;;0.08;0.00
1520599;C115_G4;;car;black;1665946570320;1665946570380;1000.74;1000.74;1000.74;;0.06;0.00
1520841;C115_G4;;car;silver;1665946659320;1665946659400;965.12;965.12;965.12;;0.08;0.00
1520936;C115_G4;;car;silver;1665946710860;1665946710940;902.09;902.09;902.09;;0.08;0.00
1520942;C115_G4;;light;silver;1665946712060;1665946712240;1033.25;1031.29;1034.83;;0.18;0.00
1521713;C115_G4;;car;blue;1665947056780;1665947056840;945.84;945.84;945.84;;0.06;0.00
1521720;C115_G4;;car;black;1665947058740;1665947058800;1161.61;1161.61;1161.61;;0.06;0.00
1521779;C115_G4;;car;blue;1665947081360;1665947081440;854.66;854.66;854.66;;0.08;0.00
1521975;C115_G4;;car;silver;1665947199180;1665947199280;861.23;861.23;861.23;;0.10;0.00
1522414;C115_G4;;car;silver;1665947489440;1665947489600;852.29;847.06;857.51;;0.16;0.00
1522803;C115_G4;;car;blue;1665947734800;1665947734920;678.27;678.27;678.27;;0.12;0.00
1524221;C115_G4;;car;blue;1665948657500;1665948657580;918.29;918.29;918.29;;0.08;0.00
1524670;C115_G4;;car;black;1665949082700;1665949082780;904.83;904.83;904.83;;0.08;0.00
1525468;C115_G4;;car;white;1665949705680;1665949705780;711.55;711.55;711.55;;0.10;0.00
1526006;C115_G4;;car;silver;1665950001340;1665950001420;884.64;884.64;884.64;;0.08;0.00
1526122;C115_G4;;car;black;1665950110400;1665950110460;780.10;780.10;780.10;;0.06;0.00
1526453;C115_G4;;car;silver;1665950454720;1665950454800;967.12;967.12;967.12;;0.08;0.00
1526560;C115_G4;;car;white;1665950586540;1665950586620;791.25;791.25;791.25;;0.08;0.00
1526652;C115_G4;;car;undefined;1665950654880;1665950655000;976.58;969.65;983.51;;0.12;0.00
1527225;C115_G4;;car;silver;1665951064160;1665951064260;807.43;807.43;807.43;;0.10;0.00
1527239;C115_G4;;car;silver;1665951070920;1665951071000;895.57;895.57;895.57;;0.08;0.00
1527426;C115_G4;;car;silver;1665951258760;1665951258840;908.46;908.46;908.46;;0.08;0.00
1527491;C115_G4;;car;black;1665951318920;1665951319040;768.49;768.49;768.49;;0.12;0.00
1528221;C115_G4;;car;black;1665951859860;1665951859940;908.38;908.38;908.38;;0.08;0.00
1528367;C115_G4;;car;silver;1665951987500;1665951987560;995.35;995.35;995.35;;0.06;0.00
1528503;C115_G4;;car;black;1665952151300;1665952151380;851.06;851.06;851.06;;0.08;0.00
1528761;C115_G4;;car;black;1665952425420;1665952425480;940.09;940.09;940.09;;0.06;0.00
1529043;C115_G4;;car;black;1665952847400;1665952847460;1148.88;1148.88;1148.88;;0.06;0.00
1529719;C115_G4;;car;black;1665953577020;1665953577100;897.64;897.64;897.64;;0.08;0.00
1529730;C115_G4;;car;black;1665953579200;1665953579260;1025.37;1025.37;1025.37;;0.06;0.00
1529958;C115_G4;;car;silver;1665953817880;1665953817960;721.42;721.42;721.42;;0.08;0.00
1530334;C115_G4;;heavy;yellow;1665954369600;1665954369680;790.64;790.64;790.64;;0.08;0.00
1530884;C115_G4;;car;silver;1665954845580;1665954845660;721.08;721.08;721.08;;0.08;0.00
1531009;C115_G4;;car;black;1665954955240;1665954955300;1229.06;1229.06;1229.06;;0.06;0.00
1532282;C115_G4;;car;silver;1665956493860;1665956493960;741.19;741.19;741.19;;0.10;0.00
1532341;C115_G4;;car;silver;1665956522640;1665956522720;904.42;904.42;904.42;;0.08;0.00
1533425;C115_G4;;car;silver;1665957757880;1665957758140;585.04;585.04;585.04;;0.26;0.00
1533469;C115_G4;;car;black;1665957788640;1665957788700;1147.11;1147.11;1147.11;;0.06;0.00
1535855;C115_G4;;car;silver;1665961037760;1665961037820;1194.34;1194.34;1194.34;;0.06;0.00
1542510;C115_G4;;car;undefined;1665983607260;1665983607340;895.17;895.17;895.17;;0.08;0.00
1542710;C115_G4;;light;yellow;1665984061940;1665984062020;882.57;882.57;882.57;;0.08;0.00
1550206;C115_G4;;car;undefined;1665992837640;1665992837720;905.00;905.00;905.00;;0.08;0.00
1550283;C115_G4;;car;silver;1665992873520;1665992873620;709.65;709.65;709.65;;0.10;0.00
1550872;C115_G4;;car;white;1665993153640;1665993153760;687.55;687.55;687.55;;0.12;0.00
1551086;C115_G4;;car;white;1665993281540;1665993281640;788.26;788.26;788.26;;0.10;0.00
1552121;C115_G4;;car;white;1665993879460;1665993879540;891.36;891.36;891.36;;0.08;0.00
1552290;C115_G4;;car;white;1665993971120;1665993971240;586.05;586.05;586.05;;0.12;0.00
